polling_date,province,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,ssp_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_win_probability
2024-06-05,Cerebrica,0.2711750567125425,0.3368224901937397,0.3193495728867977,0.07265288020691964,0.02225,0.68925,0.2885,0.0
2024-06-05,Cortexia,0.13580746393468981,0.2628293030599878,0.3128035753026992,0.2885596577026221,0.001,0.0545,0.799,0.1455
2024-06-05,Neuronia,0.039648117115478027,0.2339344863554517,0.13120709106930079,0.5952103054597675,0.0,0.0,0.0,1.0
2024-06-05,Amperville,0.046365542036712525,0.21268337710232985,0.6763571729593474,0.0,0.0,0.0,1.0,0.0
2024-06-05,Binaryshire,0.7365646479531316,0.06331404755615104,0.13552739658910784,0.0,1.0,0.0,0.0,0.0
2024-06-05,Byteforge Domain,0.37490811566228166,0.1282499881276656,0.4322479883084449,0.0,0.05725,0.0,0.94275,0.0
2024-06-05,Circuiton,0.08663483350029202,0.4414085183151371,0.4073627402829623,0.0,0.0,0.856,0.144,0.0
2024-06-05,Electropolis,0.2668462109561852,0.3493516429930476,0.31920823814915805,0.0,0.0105,0.82,0.1695,0.0
2024-06-05,Infinitron Peninsula,0.40087795243530927,0.29812944580248407,0.23639869386059761,0.0,0.98775,0.00975,0.0025,0.0
2024-06-05,Infoglen,0.3118357677322383,0.31320334453910087,0.31036697982705147,0.0,0.3075,0.3635,0.329,0.0
2024-06-05,Quantumridge,0.18389595664954897,0.2956536554751315,0.45585647997370937,0.0,0.0,0.00325,0.99675,0.0
2024-06-05,Voltagea,0.10670743677486731,0.3813581214103777,0.447340533913148,0.0,0.0,0.041,0.959,0.0
2024-06-04,Cerebrica,0.2631436374269999,0.3417395305957615,0.3225478300778867,0.07256900189935173,0.0135,0.71625,0.27025,0.0
2024-06-04,Cortexia,0.12759796381628583,0.26764900281998116,0.3159932210035649,0.2887598123601684,0.00075,0.0615,0.822,0.11575
2024-06-04,Neuronia,0.031312115991790866,0.23871617396705352,0.13415784020346572,0.5958138698376896,0.0,0.0,0.0,1.0
2024-06-04,Amperville,0.038646688973129305,0.21718733248597039,0.6800406197752401,0.0,0.0,0.0,1.0,0.0
2024-06-04,Binaryshire,0.729970616783971,0.06757457478871301,0.138329449661652,0.0,1.0,0.0,0.0,0.0
2024-06-04,Byteforge Domain,0.36772469053086454,0.1326163418776253,0.4355336088258479,0.0,0.0375,0.0,0.9625,0.0
2024-06-04,Circuiton,0.07898160755839446,0.44628522852334196,0.41060780515260037,0.0,0.0,0.866,0.134,0.0
2024-06-04,Electropolis,0.25948667664797476,0.35407832752314744,0.3223096370632148,0.0,0.0065,0.83825,0.15525,0.0
2024-06-04,Infinitron Peninsula,0.39373685051287116,0.3027726531904266,0.23936513753103966,0.0,0.98275,0.014,0.00325,0.0
2024-06-04,Infoglen,0.3045495531922638,0.31787111795616135,0.31345397008591175,0.0,0.18125,0.45325,0.3655,0.0
2024-06-04,Quantumridge,0.17640123778170583,0.3002928280517515,0.4591805754008802,0.0,0.0,0.00325,0.99675,0.0
2024-06-04,Voltagea,0.09908692328282316,0.38613696710292583,0.450650750848589,0.0,0.0,0.0415,0.9585,0.0
2024-06-03,Cerebrica,0.25955109286119227,0.33594223917558214,0.3327862914681218,0.07172037649510286,0.011,0.5325,0.4565,0.0
2024-06-03,Cortexia,0.12408319305546113,0.2618942232860519,0.32623544331714366,0.2877871403413432,0.00075,0.0345,0.89875,0.066
2024-06-03,Neuronia,0.027852592414826346,0.23297799559883475,0.14450439656968306,0.5946650154166561,0.0,0.0,0.0,1.0
2024-06-03,Amperville,0.0354220195741154,0.211828365543493,0.689242258677732,0.0,0.0,0.0,1.0,0.0
2024-06-03,Binaryshire,0.7262546135156487,0.062321939787284945,0.14791609049240648,0.0,1.0,0.0,0.0,0.0
2024-06-03,Byteforge Domain,0.3642661406580138,0.1273174807558429,0.44490902238148144,0.0,0.02225,0.0,0.97775,0.0
2024-06-03,Circuiton,0.07572827155199159,0.4407634384075553,0.4200009338357937,0.0,0.0,0.75575,0.24425,0.0
2024-06-03,Electropolis,0.2561050530900237,0.34862207017951446,0.3317655205258021,0.0,0.006,0.71425,0.27975,0.0
2024-06-03,Infinitron Peninsula,0.39025981342339566,0.2973528595282517,0.24887997084369384,0.0,0.98375,0.01275,0.0035,0.0
2024-06-03,Infoglen,0.30113590279912994,0.3124405935976869,0.32291614739852414,0.0,0.128,0.29925,0.57275,0.0
2024-06-03,Quantumridge,0.1730786642414376,0.2948747968370091,0.46853918271689443,0.0,0.0,0.00225,0.99775,0.0
2024-06-03,Voltagea,0.0958192981390551,0.38065792522255715,0.46001542043372884,0.0,0.0,0.024,0.976,0.0
2024-06-02,Cerebrica,0.2572148983701858,0.33782709131470434,0.3336899147869346,0.07126809552817683,0.00925,0.548,0.44275,0.0
2024-06-02,Cortexia,0.12169192434589235,0.2637489713443041,0.32713640340102396,0.2874227009087795,0.00075,0.0355,0.90325,0.0605
2024-06-02,Neuronia,0.025422201336493415,0.23482098781938693,0.14533147424007387,0.5944253366040445,0.0,0.0,0.0,1.0
2024-06-02,Amperville,0.03317151387454491,0.21355944666760923,0.6903029248307716,0.0,0.0,0.0,1.0,0.0
2024-06-02,Binaryshire,0.7243520237524496,0.06397772673946099,0.14870413488101739,0.0,1.0,0.0,0.0,0.0
2024-06-02,Byteforge Domain,0.3621812468755866,0.12900600065185272,0.44584663784548684,0.0,0.01975,0.0,0.98025,0.0
2024-06-02,Circuiton,0.07349806481851169,0.44260981542381994,0.4209260051305957,0.0,0.0,0.76575,0.23425,0.0
2024-06-02,Electropolis,0.25396568740457554,0.3504220431165756,0.3326461548517751,0.0,0.005,0.72875,0.26625,0.0
2024-06-02,Infinitron Peninsula,0.3881880105302498,0.29912701235261585,0.24971886249006303,0.0,0.9825,0.01375,0.00375,0.0
2024-06-02,Infoglen,0.2990192154736471,0.3142223448810291,0.32379232501824945,0.0,0.1055,0.31675,0.57775,0.0
2024-06-02,Quantumridge,0.17089748494720305,0.29664770166365306,0.46948869876207017,0.0,0.0,0.00225,0.99775,0.0
2024-06-02,Voltagea,0.09359920961422476,0.3824740320024667,0.4609606437562348,0.0,0.0,0.024,0.976,0.0
2024-06-01,Cerebrica,0.2590198744162938,0.33669677332136044,0.3335806029854609,0.07070274927688404,0.01025,0.533,0.45675,0.0
2024-06-01,Cortexia,0.12347968116535453,0.2626092411612805,0.3270262589259869,0.28688481874737737,0.00075,0.033,0.90825,0.058
2024-06-01,Neuronia,0.02719772635399225,0.23367758211560236,0.1451982300632825,0.593926461467124,0.0,0.0,0.0,1.0
2024-06-01,Amperville,0.034824346916598456,0.2125025959898349,0.6902702015788859,0.0,0.0,0.0,1.0,0.0
2024-06-01,Binaryshire,0.7261136482935989,0.06289733196674228,0.14858616422497864,0.0,1.0,0.0,0.0,0.0
2024-06-01,Byteforge Domain,0.3638858659005467,0.12793584129998503,0.4457754372847863,0.0,0.0205,0.0,0.9795,0.0
2024-06-01,Circuiton,0.07515724524141253,0.4415890171703103,0.42085088207359517,0.0,0.0,0.75875,0.24125,0.0
2024-06-01,Electropolis,0.25565327334950594,0.3493867345494713,0.3325571365863416,0.0,0.005,0.7185,0.2765,0.0
2024-06-01,Infinitron Peninsula,0.38989672300802586,0.2980836299709092,0.2496167915063815,0.0,0.98425,0.01225,0.0035,0.0
2024-06-01,Infoglen,0.30071389282348315,0.3131813384978255,0.3237019131640102,0.0,0.119,0.299,0.582,0.0
2024-06-01,Quantumridge,0.17257199599470238,0.2956039290395695,0.46942121945104576,0.0,0.0,0.002,0.998,0.0
2024-06-01,Voltagea,0.09526155394820922,0.38144376840389127,0.4608918221332157,0.0,0.0,0.02225,0.97775,0.0
2024-05-31,Cerebrica,0.26110042410094486,0.3368078551750972,0.3319689954330213,0.0701227252909366,0.011,0.55775,0.43125,0.0
2024-05-31,Cortexia,0.12554790254270498,0.2627135842474121,0.32541405521114125,0.2863244579987413,0.00075,0.03425,0.905,0.06
2024-05-31,Neuronia,0.029257190229248088,0.23377929366952982,0.14356948784600723,0.5933940282552159,0.0,0.0,0.0,1.0
2024-05-31,Amperville,0.03674048687529317,0.21260113128901617,0.6888217103686622,0.0,0.0,0.0,1.0,0.0
2024-05-31,Binaryshire,0.7281076828591639,0.06297900971698697,0.1470766359568214,0.0,1.0,0.0,0.0,0.0
2024-05-31,Byteforge Domain,0.3658390845723161,0.12802484760154123,0.4442993963591146,0.0,0.0215,0.0,0.9785,0.0
2024-05-31,Circuiton,0.07707792991858149,0.44171336596997735,0.41937203264441153,0.0,0.0,0.7765,0.2235,0.0
2024-05-31,Electropolis,0.25759429635264464,0.349500693978809,0.33106833820151826,0.0,0.0055,0.73825,0.25625,0.0
2024-05-31,Infinitron Peninsula,0.39185287258800583,0.2981918085568967,0.24811864738807138,0.0,0.98625,0.0105,0.00325,0.0
2024-05-31,Infoglen,0.30265999326559434,0.31329121829641093,0.32221211697096697,0.0,0.135,0.30925,0.55575,0.0
2024-05-31,Quantumridge,0.17450365738407897,0.29571182821239267,0.4679478429365002,0.0,0.0,0.002,0.998,0.0
2024-05-31,Voltagea,0.09718450398261763,0.38156134002575776,0.4594174845245968,0.0,0.0,0.023,0.977,0.0
2024-05-30,Cerebrica,0.26532192210602334,0.3380465533806375,0.3265820277789713,0.07004949673436695,0.01225,0.64225,0.3455,0.0
2024-05-30,Cortexia,0.1295860790465925,0.26385207721280046,0.3200182226428295,0.2865436210977783,0.00075,0.043,0.881,0.07525
2024-05-30,Neuronia,0.03316514298126983,0.2348786558424861,0.13792772832119254,0.594028472855051,0.0,0.0,0.0,1.0
2024-05-30,Amperville,0.04039884869092485,0.21368522045724941,0.684550450918347,0.0,0.0,0.0,1.0,0.0
2024-05-30,Binaryshire,0.7329247343806858,0.0638123412371192,0.14189744444871566,0.0,1.0,0.0,0.0,0.0
2024-05-30,Byteforge Domain,0.37004899578107936,0.12896719202133908,0.439618332264105,0.0,0.0305,0.0,0.9695,0.0
2024-05-30,Circuiton,0.08080389485493945,0.44318143341974003,0.41464919179184223,0.0,0.0,0.83175,0.16825,0.0
2024-05-30,Electropolis,0.2616227958274473,0.3508142185540904,0.32619750568498473,0.0,0.006,0.79575,0.19825,0.0
2024-05-30,Infinitron Peninsula,0.39610638133590326,0.29941934253599983,0.24310879619461856,0.0,0.98825,0.00925,0.0025,0.0
2024-05-30,Infoglen,0.30676402012932263,0.3145440579751957,0.31732644196200427,0.0,0.19275,0.356,0.45125,0.0
2024-05-30,Quantumridge,0.17839290196135554,0.2969352058940735,0.46330641221109287,0.0,0.0,0.00225,0.99775,0.0
2024-05-30,Voltagea,0.10094416632394897,0.3829285963093918,0.4547617574331815,0.0,0.0,0.0275,0.9725,0.0
2024-05-29,Cerebrica,0.26348839290578907,0.3430720579337622,0.322673788648516,0.07076576051193101,0.01,0.74425,0.24575,0.0
2024-05-29,Cortexia,0.1273019359359095,0.268631272005097,0.3160881930859606,0.28797859897303285,0.00075,0.05775,0.84325,0.09825
2024-05-29,Neuronia,0.030560903026081936,0.2395616650849051,0.13339319734559513,0.5964842345434186,0.0,0.0,0.0,1.0
2024-05-29,Amperville,0.038040676365119715,0.21819595861886826,0.682723436198444,0.0,0.0,0.0,1.0,0.0
2024-05-29,Binaryshire,0.7334178687385764,0.06770601431704872,0.13783618812680684,0.0,1.0,0.0,0.0,0.0
2024-05-29,Byteforge Domain,0.36904807765631076,0.13312912433223037,0.43678286919389264,0.0,0.03175,0.0,0.96825,0.0
2024-05-29,Circuiton,0.07861208046688536,0.44863706634908257,0.41171092436646245,0.0,0.0,0.886,0.114,0.0
2024-05-29,Electropolis,0.2601754592293713,0.35588955197038563,0.32289505998267487,0.0,0.00525,0.861,0.13375,0.0
2024-05-29,Infinitron Peninsula,0.39521274815040897,0.30428307006647193,0.2394642529655508,0.0,0.9865,0.011,0.0025,0.0
2024-05-29,Infoglen,0.30550254152907996,0.31947005783817,0.313987471815182,0.0,0.16925,0.4755,0.35525,0.0
2024-05-29,Quantumridge,0.17660288654423884,0.3017887055968821,0.46056847904131043,0.0,0.0,0.00275,0.99725,0.0
2024-05-29,Voltagea,0.09883527459891382,0.3881361528552889,0.45198864372822983,0.0,0.0,0.03775,0.96225,0.0
2024-05-28,Cerebrica,0.27362068889217916,0.3379267231057501,0.31872215854866986,0.06973042945339981,0.01825,0.72925,0.2525,0.0
2024-05-28,Cortexia,0.13757491511134873,0.2635628359186537,0.31214336603104376,0.2867188829389549,0.00075,0.0495,0.83425,0.1155
2024-05-28,Neuronia,0.04093381752052757,0.23452325845290947,0.12963709768102122,0.5949058263455393,0.0,0.0,0.0,1.0
2024-05-28,Amperville,0.04766994211364164,0.21346026030130758,0.6784832661219713,0.0,0.0,0.0,1.0,0.0
2024-05-28,Binaryshire,0.7421564601079184,0.06316307115335923,0.13429393727564623,0.0,1.0,0.0,0.0,0.0
2024-05-28,Byteforge Domain,0.37825337233577244,0.12850238393081662,0.43285771227033154,0.0,0.05075,0.0,0.94925,0.0
2024-05-28,Circuiton,0.08818938030315526,0.443606207372219,0.40781788086154663,0.0,0.0,0.88325,0.11675,0.0
2024-05-28,Electropolis,0.26952020348079414,0.3509774887143145,0.31911577634181426,0.0,0.00775,0.856,0.13625,0.0
2024-05-28,Infinitron Peninsula,0.4043845297927697,0.2994371070100253,0.23579183173412652,0.0,0.99225,0.0065,0.00125,0.0
2024-05-28,Infoglen,0.3147892285543948,0.31460464251746606,0.3102195974650596,0.0,0.34675,0.36225,0.291,0.0
2024-05-28,Quantumridge,0.1860546747857573,0.29694593744896813,0.4566128563021964,0.0,0.0,0.00225,0.99775,0.0
